ID_juge,completed,sex,selfDesc,annee,mois,level_studies,daltonisme,countries,hobby,freqexpo,date_connect,time_connect,validation,IP_vierge,commentaires
CAMO_9105_21325,yes,H,NA,1967,3,Doctorat_(Bac_+_8),no,France,parfois,An,22/11/21,08:30:16 AM,0,oui,NULL
CAMO_3297_21325,yes,F,NA,1999,9,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,non,Jamais,22/11/21,08:33:33 AM,0,oui,NULL
CAMO_6439_21325,no,F,NA,1998,12,Estudios_universitarios_medios,no,hispano,NULL,NULL,22/11/21,09:13:04 AM,0,oui,NULL
CAMO_8525_21325,yes,F,NA,1959,3,Doctorat_(Bac_+_8),no,France,parfois,Mens,22/11/21,09:23:45 AM,0,oui,NULL
CAMO_4476_21325,yes,F,NA,2002,5,Bac_general_technologique_professionnel_ou_equivalent,no,France,souvent,Jamais,22/11/21,10:28:29 AM,0,oui,NULL
CAMO_4629_21325,yes,F,NA,2001,2,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,Jamais,22/11/21,11:20:24 AM,0,oui,NULL
CAMO_1745_21325,yes,H,NA,2002,4,Bac_general_technologique_professionnel_ou_equivalent,no,France,souvent,An,22/11/21,11:23:52 AM,0,oui,NULL
CAMO_4712_21325,yes,H,NA,2003,1,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,Jamais,22/11/21,12:19:26 PM,0,oui,NULL
CAMO_5434_21325,no,F,NA,2002,6,Bac_general_technologique_professionnel_ou_equivalent,no,France,NULL,NULL,22/11/21,12:21:55 PM,0,oui,NULL
CAMO_4065_21325,yes,F,NA,2000,1,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,non,An,22/11/21,12:32:49 PM,0,oui,Courage pour votre étude :)
CAMO_2860_21325,no,F,NA,2002,6,Bac_general_technologique_professionnel_ou_equivalent,no,France,NULL,NULL,22/11/21,12:36:23 PM,0,non,NULL
CAMO_9953_21325,no,H,NA,2000,2,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,22/11/21,01:45:44 PM,0,oui,NULL
CAMO_3058_21325,yes,H,NA,2002,1,Bac_general_technologique_professionnel_ou_equivalent,no,France,souvent,Mens,22/11/21,04:18:08 PM,0,oui,NULL
CAMO_4917_21325,yes,F,NA,1998,12,Estudios_universitarios_medios,no,hispano,parfois,Jamais,22/11/21,05:35:06 PM,0,oui,NULL
CAMO_7431_21325,yes,F,cis,2002,12,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,Quotidiennement,Mens,22/11/21,06:00:38 PM,0,oui,NULL
CAMO_6673_21325,yes,F,NA,1970,8,Doctorat_(Bac_+_8),no,France,Quotidiennement,Hebdo,22/11/21,06:22:14 PM,0,oui,NULL
CAMO_1884_21325,no,H,NA,2003,12,Bac_general_technologique_professionnel_ou_equivalent,no,France,NULL,NULL,22/11/21,06:22:16 PM,0,oui,NULL
CAMO_8430_21325,yes,H,NA,2002,4,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,non,Jamais,22/11/21,08:15:10 PM,0,oui,NULL
CAMO_7120_21325,yes,F,NA,2002,10,Bac_general_technologique_professionnel_ou_equivalent,no,France,Quotidiennement,Mens,22/11/21,08:28:50 PM,0,oui,NULL
CAMO_7650_21325,yes,F,NA,2002,3,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,Jamais,22/11/21,09:52:25 PM,0,oui,NULL
CAMO_3080_21326,yes,F,NA,1999,9,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,souvent,An,23/11/21,12:12:36 AM,0,oui,NULL
CAMO_4081_21326,yes,F,NA,1986,2,Doctorat_(Bac_+_8),no,Allemagne,non,An,23/11/21,09:51:54 AM,0,oui,NULL
CAMO_7834_21326,yes,H,homme cis,1979,5,Doctorat_(Bac_+_8),no,France,parfois,An,23/11/21,10:19:44 AM,0,oui,NULL
CAMO_1388_21326,no,H,NA,2002,11,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,23/11/21,10:22:41 AM,0,oui,NULL
CAMO_2732_21326,no,F,NA,1988,5,Doctorat_(Bac_+_8),no,France,NULL,NULL,23/11/21,11:27:59 AM,0,oui,NULL
CAMO_4364_21326,yes,NB,NA,1997,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,23/11/21,03:39:25 PM,0,oui,NULL
CAMO_8930_21326,yes,F,NA,2000,8,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,An,23/11/21,10:00:25 PM,0,oui,NULL
CAMO_4055_21327,yes,F,NA,1997,5,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,franco,non,An,24/11/21,01:10:54 PM,0,oui,NULL
CAMO_9550_21328,yes,F,cis,2001,8,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,non,An,25/11/21,06:35:54 PM,0,non,NULL
CAMO_1524_21329,no,H,NA,1983,6,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,26/11/21,10:33:51 AM,0,oui,NULL
CAMO_3776_21330,no,H,NA,1967,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,27/11/21,06:50:11 PM,0,non,double_attempt
CAMO_3683_21330,yes,H,NA,1967,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,27/11/21,07:00:50 PM,0,oui,double_attempt
CAMO_953_21331,yes,F,NA,2001,11,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,Jamais,28/11/21,03:23:16 PM,0,oui,NULL
CAMO_434_21333,no,F,cis,1995,11,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,30/11/21,02:13:00 PM,0,oui,NULL
CAMO_9484_21333,no,F,NA,1994,7,Graduate Degree ,no,anglo,NULL,NULL,30/11/21,03:54:37 PM,0,oui,NULL
CAMO_8806_21333,no,F,NA,1989,1,Graduate Degree ,no,United States of America,NULL,NULL,30/11/21,08:05:54 PM,0,oui,NULL
CAMO_776_21333,yes,H,NA,1984,10,Graduate Degree ,no,United States of America,parfois,An,30/11/21,08:10:08 PM,0,oui,NULL
CAMO_851_21333,yes,H,NA,1991,3,Graduate Degree ,no,United States of America,parfois,An,30/11/21,08:10:27 PM,0,oui,NULL
CAMO_6314_21333,yes,F,NA,1991,6,Estudios_universitarios_superiores,no,hispano,souvent,An,30/11/21,08:15:33 PM,0,oui,NULL
CAMO_3747_21333,yes,F,NA,2000,2,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,30/11/21,11:54:32 PM,0,oui,NULL
CAMO_4266_21333,yes,F,NA,1995,5,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,30/11/21,11:55:37 PM,0,oui,NULL
CAMO_9651_21333,yes,F,NA,1999,7,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,30/11/21,11:55:44 PM,0,oui,NULL
CAMO_7589_21333,no,F,cis,1997,3,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,30/11/21,11:56:03 PM,0,oui,NULL
CAMO_7736_21333,yes,F,NA,1983,11,Graduate Degree ,no,United States of America,non,Jamais,30/11/21,11:57:55 PM,0,oui,NULL
CAMO_3417_21334,yes,F,NA,1959,10,Graduate Degree ,no,United States of America,parfois,An,01/12/21,12:02:16 AM,0,oui,NULL
CAMO_3640_21334,yes,H,NA,2001,5,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,01/12/21,12:02:42 AM,0,oui,NULL
CAMO_3651_21334,yes,H,NA,1996,10,Graduate Degree ,no,United States of America,parfois,An,01/12/21,12:03:08 AM,0,oui,NULL
CAMO_6931_21334,yes,F,cis,1998,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,Mens,01/12/21,12:04:12 AM,0,oui,NULL
CAMO_1870_21334,yes,F,NA,1994,12,Assoc_Degree_or_Bachelors_Degree,no,United States of America,Quotidiennement,An,01/12/21,12:04:29 AM,0,oui,NULL
CAMO_434_21334,yes,F,NA,1953,4,Graduate Degree ,no,United States of America,parfois,An,01/12/21,12:06:29 AM,0,oui,NULL
CAMO_7897_21334,no,F,NA,1998,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,01/12/21,02:36:37 AM,0,oui,NULL
CAMO_2522_21334,yes,H,NA,1959,10,Graduate Degree ,no,United States of America,parfois,An,01/12/21,04:24:08 AM,0,oui,NULL
CAMO_6014_21334,yes,F,NA,1974,2,Graduate Degree ,no,United States of America,parfois,An,01/12/21,11:57:58 AM,0,oui,NULL
CAMO_3792_21334,yes,H,NA,2000,10,High_School,no,United Kingdom,parfois,An,01/12/21,02:55:24 PM,0,oui,NULL
CAMO_9590_21334,yes,H,NA,1981,12,Graduate Degree ,no,France,non,Jamais,01/12/21,02:55:40 PM,0,non,NULL
CAMO_3896_21334,yes,F,NA,1994,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Jamais,01/12/21,06:20:24 PM,0,oui,NULL
CAMO_2573_21334,yes,F,cis female,1995,9,Graduate Degree ,no,United States of America,parfois,Jamais,01/12/21,09:27:42 PM,0,oui,NULL
CAMO_4251_21336,yes,H,cis,1983,6,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,non,Mens,03/12/21,11:41:59 AM,0,non,NULL
CAMO_9234_21336,yes,F,NA,1977,4,Doctorat_(Bac_+_8),no,France,non,An,03/12/21,03:10:14 PM,0,oui,NULL
CAMO_7302_21336,yes,F,cis,1994,3,Estudios_universitarios_superiores,no,hispano,parfois,An,03/12/21,03:24:16 PM,0,oui,NULL
CAMO_2323_21336,yes,F,NA,1991,12,Doctorat_(Bac_+_8),no,Royaume-Uni,parfois,Mens,03/12/21,03:24:22 PM,0,oui,NULL
CAMO_186_21336,no,F,NA,1989,9,Graduate Degree ,no,United Kingdom,NULL,NULL,03/12/21,03:26:17 PM,0,oui,NULL
CAMO_742_21336,yes,H,NA,1981,6,Graduate Degree ,no,Canada,non,An,03/12/21,03:29:18 PM,0,oui,NULL
CAMO_3695_21336,no,H,NA,1966,4,Estudios_universitarios_superiores,no,hispano,NULL,NULL,03/12/21,03:34:10 PM,0,oui,NULL
CAMO_548_21336,no,F,Cis female,1986,8,Graduate Degree ,no,Germany,NULL,NULL,03/12/21,03:49:32 PM,0,oui,NULL
CAMO_5930_21336,yes,F,NA,1990,6,Graduate Degree ,no,United States of America,souvent,An,03/12/21,03:57:18 PM,0,oui,NULL
CAMO_5601_21336,no,F,NA,1998,11,Estudios_universitarios_superiores,no,hispano,NULL,NULL,03/12/21,04:53:05 PM,0,oui,NULL
CAMO_3098_21336,yes,F,NA,1992,10,Doctorat_(Bac_+_8),no,France,parfois,Jamais,03/12/21,05:03:48 PM,0,oui,NULL
CAMO_3853_21336,no,H,NA,1978,12,Graduate Degree ,no,United Kingdom,NULL,NULL,03/12/21,05:04:16 PM,0,oui,NULL
CAMO_3307_21336,no,F,NA,1986,9,Doctorat_(Bac_+_8),no,Royaume-Uni,NULL,NULL,03/12/21,05:12:19 PM,0,oui,NULL
CAMO_277_21336,yes,F,NA,1996,8,Graduate Degree ,no,Austria,non,An,03/12/21,05:41:02 PM,0,oui,NULL
CAMO_4224_21336,yes,H,NA,1993,6,Estudios_universitarios_superiores,no,hispano,non,Jamais,03/12/21,05:52:06 PM,0,oui,NULL
CAMO_4300_21336,yes,F,NA,1990,10,Doctorat_(Bac_+_8),no,France,parfois,An,03/12/21,05:55:49 PM,0,oui,NULL
CAMO_4455_21336,yes,F,Cis female,1986,8,Graduate Degree ,no,Germany,non,Jamais,03/12/21,05:56:28 PM,0,non,NULL
CAMO_7458_21336,yes,F,NA,1991,6,Graduate Degree ,no,United States of America,souvent,Mens,03/12/21,06:46:01 PM,0,oui,NULL
CAMO_6810_21336,yes,H,NA,1987,11,Estudios_universitarios_superiores,no,hispano,non,An,03/12/21,07:44:16 PM,0,oui,NULL
CAMO_8297_21336,yes,H,NA,1974,5,Estudios_universitarios_superiores,no,hispano,non,An,03/12/21,08:28:51 PM,0,oui,NULL
CAMO_2984_21336,yes,F,NA,1980,12,Graduate Degree ,no,Poland,parfois,An,03/12/21,11:53:07 PM,0,oui,NULL
CAMO_7124_21337,no,F,NA,1986,5,Graduate Degree ,no,Portugal,NULL,NULL,04/12/21,12:55:47 AM,0,oui,NULL
CAMO_751_21337,no,F,NA,1991,3,Graduate Degree ,no,United States of America,NULL,NULL,04/12/21,02:28:58 AM,0,oui,NULL
CAMO_6122_21337,yes,F,NA,1988,12,Doctorat_(Bac_+_8),no,Norvege,non,Mens,04/12/21,08:00:57 AM,0,oui,NULL
CAMO_3786_21337,yes,F,NA,1994,11,Graduate Degree ,no,Italy,non,Mens,04/12/21,02:48:58 PM,0,oui,NULL
CAMO_6613_21337,yes,NB,NA,1999,8,Bac_general_technologique_professionnel_ou_equivalent,no,France,parfois,Mens,04/12/21,03:38:07 PM,0,oui,NULL
CAMO_6106_21338,yes,F,NA,1981,3,Estudios_universitarios_superiores,no,hispano,non,An,05/12/21,01:00:07 PM,0,oui,NULL
CAMO_3782_21338,no,H,NA,1977,1,Estudios_universitarios_superiores,no,hispano,NULL,NULL,05/12/21,08:27:24 PM,0,non,double_attempt
CAMO_1457_21339,yes,H,NA,1977,1,Estudios_universitarios_superiores,no,hispano,non,Jamais,06/12/21,12:37:45 AM,0,oui,double_attempt
CAMO_2183_21339,yes,F,NA,1992,11,CAP_BEP_ou_diplome_de_meme_niveau ,no,France,Quotidiennement,Jamais,06/12/21,04:37:08 AM,0,oui,NULL
CAMO_2954_21340,yes,F,NA,1995,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,Suisse,parfois,Jamais,07/12/21,01:58:17 PM,0,oui,NULL
CAMO_1284_21340,no,F,NA,1994,2,Graduate Degree ,no,Netherlands,NULL,NULL,07/12/21,04:33:30 PM,0,oui,NULL
CAMO_8253_21342,yes,H,NA,1975,3,Estudios_universitarios_superiores,yes,hispano,parfois,An,09/12/21,09:39:31 AM,0,oui,NULL
CAMO_3066_21346,yes,F,F,1987,2,Graduate Degree ,no,France,parfois,An,13/12/21,12:35:55 PM,0,oui,NULL
CAMO_7209_21347,yes,F,NULL,1996,8,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,14/12/21,11:11:08 AM,0,oui,NULL
CAMO_3573_21347,yes,H,NULL,1974,2,Doctorat_(Bac_+_8),no,France,Quotidiennement,An,14/12/21,12:02:11 PM,0,non,"La motivation de ne pas répondre au hasard est faible, ces motifs éveillant vraiment peu d’intérêt."
CAMO_6739_21348,no,F,NULL,1995,7,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,15/12/21,12:31:14 AM,0,oui,NULL
CAMO_4306_21350,yes,F,NULL,1980,4,High_School,no,United States of America,parfois,Mens,17/12/21,09:31:44 PM,0,oui,NULL
CAMO_4137_21350,no,F,NULL,1997,12,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,17/12/21,10:18:58 PM,0,oui,NULL
CAMO_1170_21352,no,H,NULL,1993,7,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,19/12/21,06:44:34 PM,0,oui,NULL
CAMO_579_21354,yes,F,NULL,2005,7,High_School,no,United States of America,parfois,An,21/12/21,01:39:49 AM,0,oui,NULL
CAMO_881_21354,yes,F,NULL,2005,4,PSC_no_diploma,no,United States of America,parfois,An,21/12/21,01:48:34 AM,0,non,NULL
CAMO_8456_21355,yes,F,NULL,1965,1,Graduate Degree ,no,United States of America,non,An,22/12/21,06:17:41 PM,0,oui,NULL
CAMO_3744_21360,no,H,NULL,2001,6,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,27/12/21,01:10:52 PM,0,oui,NULL
CAMO_2425_21363,yes,H,NULL,1998,4,Assoc_Degree_or_Bachelors_Degree,no,United Kingdom,parfois,Mens,30/12/21,07:21:34 PM,0,oui,NULL
CAMO_9598_21363,yes,F,NULL,1973,7,Graduate Degree ,no,United States of America,souvent,Mens,30/12/21,07:34:47 PM,0,oui,I'd also ask ppl about if they have known eye convergence disorder. You basically just put me through the same exercises as I do in visual therapy...and I fail at those half the time too :) 
CAMO_3543_222,yes,F,NULL,1989,3,Graduate Degree ,no,United States of America,souvent,Mens,03/01/22,04:48:08 PM,0,oui,NULL
CAMO_2202_223,yes,F,NULL,1988,4,Graduate Degree ,no,United States of America,parfois,An,04/01/22,11:25:31 PM,0,oui,NULL
CAMO_6099_224,yes,H,NULL,1959,11,Doctorat_(Bac_+_8),yes,France,Quotidiennement,An,05/01/22,05:43:40 PM,0,oui,NULL
CAMO_7241_224,no,F,NULL,1988,1,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,05:43:47 PM,0,oui,NULL
CAMO_8855_224,yes,F,NULL,1958,10,Doctorat_(Bac_+_8),no,France,non,Mens,05/01/22,05:43:55 PM,0,oui,NULL
CAMO_1873_224,yes,F,NULL,1995,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,05/01/22,05:44:05 PM,0,oui,NULL
CAMO_521_224,no,F,NULL,1986,11,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,05:44:06 PM,0,oui,NULL
CAMO_1374_224,yes,H,NULL,1959,8,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:44:18 PM,0,oui,NULL
CAMO_2902_224,no,F,NULL,1976,3,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,05:44:24 PM,0,oui,NULL
CAMO_438_224,yes,H,NULL,1994,11,Doctorat_(Bac_+_8),no,Suisse,parfois,An,05/01/22,05:44:36 PM,0,oui,NULL
CAMO_4091_224,yes,F,NULL,1993,8,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:44:56 PM,0,oui,NULL
CAMO_7256_224,no,NB,NULL,2003,5,Bac_general_technologique_professionnel_ou_equivalent,no,Andorre,NULL,NULL,05/01/22,05:45:03 PM,0,oui,NULL
CAMO_1716_224,yes,H,NULL,1966,8,Doctorat_(Bac_+_8),no,France,souvent,An,05/01/22,05:45:19 PM,0,oui,NULL
CAMO_7047_224,yes,H,NULL,1967,1,Doctorat_(Bac_+_8),no,France,parfois,Mens,05/01/22,05:45:21 PM,0,oui,NULL
CAMO_3224_224,yes,F,NULL,1982,2,Doctorat_(Bac_+_8),no,France,souvent,Mens,05/01/22,05:45:23 PM,0,oui,NULL
CAMO_8517_224,no,F,NULL,1966,4,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,05:45:30 PM,0,oui,NULL
CAMO_4941_224,yes,F,NULL,1969,8,Doctorat_(Bac_+_8),no,Belgique,parfois,An,05/01/22,05:45:35 PM,0,oui,NULL
CAMO_7982_224,yes,F,NULL,1972,4,Doctorat_(Bac_+_8),no,France,Quotidiennement,An,05/01/22,05:45:36 PM,0,oui,NULL
CAMO_1769_224,yes,F,NULL,1968,1,Doctorat_(Bac_+_8),no,France,non,Mens,05/01/22,05:46:45 PM,0,oui,NULL
CAMO_573_224,no,H,NULL,1997,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,05/01/22,05:47:17 PM,0,oui,NULL
CAMO_7564_224,no,F,NULL,1974,5,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,05:47:41 PM,0,oui,NULL
CAMO_3469_224,yes,H,NULL,1969,9,Doctorat_(Bac_+_8),no,France,non,Mens,05/01/22,05:47:54 PM,0,oui,NULL
CAMO_2865_224,yes,H,NULL,1961,8,Doctorat_(Bac_+_8),no,France,non,An,05/01/22,05:48:01 PM,0,oui,Bonnes analyses!
CAMO_4009_224,yes,F,NULL,1990,NA,Doctorat_(Bac_+_8),no,France,parfois,Mens,05/01/22,05:48:04 PM,0,oui,NULL
CAMO_1124_224,yes,F,NULL,1995,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,05/01/22,05:48:09 PM,0,oui,NULL
CAMO_1660_224,yes,F,NULL,1995,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,05/01/22,05:48:16 PM,0,oui,NULL
CAMO_7710_224,yes,H,NULL,1972,5,Doctorat_(Bac_+_8),no,France,souvent,An,05/01/22,05:48:18 PM,0,oui,NULL
CAMO_5424_224,yes,H,NULL,1964,5,Doctorat_(Bac_+_8),no,France,souvent,An,05/01/22,05:48:31 PM,0,oui,Bonne chance!
CAMO_2410_224,yes,H,NULL,1957,3,Doctorat_(Bac_+_8),no,France,non,An,05/01/22,05:48:59 PM,0,oui,NULL
CAMO_5899_224,yes,F,NULL,1998,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Mens,05/01/22,05:49:37 PM,0,oui,NULL
CAMO_4531_224,no,F,NULL,1994,10,Doctorat_(Bac_+_8),no,Belgique,NULL,NULL,05/01/22,05:50:06 PM,0,oui,NULL
CAMO_5491_224,yes,H,NULL,1971,8,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:50:09 PM,0,oui,NULL
CAMO_8950_224,yes,F,NULL,1965,6,Doctorat_(Bac_+_8),no,France,souvent,Hebdo,05/01/22,05:50:23 PM,0,oui,NULL
CAMO_9173_224,yes,F,NULL,1965,4,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:51:03 PM,0,oui,j'ai rempli souvent pour ne pas dire presque toujours au pif car pas vraiment senti de préférence entre les motifs
CAMO_8725_224,no,H,NULL,1964,8,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,05:51:54 PM,0,oui,NULL
CAMO_9824_224,yes,H,NULL,1990,7,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,05/01/22,05:51:55 PM,0,oui,NULL
CAMO_9419_224,yes,H,NULL,1998,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Jamais,05/01/22,05:52:07 PM,0,oui,NULL
CAMO_9951_224,yes,H,NULL,1966,8,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,05/01/22,05:53:04 PM,0,oui,NULL
CAMO_1496_224,yes,H,NULL,1999,5,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,05/01/22,05:53:30 PM,0,oui,NULL
CAMO_8791_224,yes,F,NULL,1998,4,Graduate Degree ,no,France,non,An,05/01/22,05:53:33 PM,0,non,NULL
CAMO_888_224,yes,H,NULL,1995,8,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Jamais,05/01/22,05:53:39 PM,0,oui,NULL
CAMO_1430_224,yes,F,NULL,1989,3,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:53:51 PM,0,oui,NULL
CAMO_4912_224,yes,F,NULL,2004,3,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,05/01/22,05:54:06 PM,0,oui,NULL
CAMO_5349_224,yes,F,NULL,1969,3,Doctorat_(Bac_+_8),no,France,non,Mens,05/01/22,05:54:18 PM,0,oui,NULL
CAMO_3113_224,yes,H,NULL,1966,9,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:54:27 PM,0,oui,NULL
CAMO_9663_224,yes,F,NULL,1967,2,Doctorat_(Bac_+_8),no,France,parfois,Mens,05/01/22,05:55:16 PM,0,oui,NULL
CAMO_5298_224,yes,H,NULL,1969,7,Doctorat_(Bac_+_8),no,France,Quotidiennement,An,05/01/22,05:55:21 PM,0,oui,NULL
CAMO_9555_224,yes,H,NULL,1999,7,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Mens,05/01/22,05:55:32 PM,0,oui,NULL
CAMO_8802_224,yes,F,NULL,1966,4,Doctorat_(Bac_+_8),no,France,parfois,Mens,05/01/22,05:55:56 PM,0,non,"bonjour,j'ai bien compris l'expérience de reconnaissance de la cible (on la voit plus ou moins selon les images). Par contre j'ai cliqué totalement au hasard pour la 2nde expérience, je n'avais pas de préférence, voire je ne voyais pas de différence dans certains cas. Du coup je (CAMO_8802_224) n'ai pas réellement joué le jeu sur cette partie. Désolée.Je suis intéressée par les résultats et surtout leur interprétation. Merci pour cette initiative."
CAMO_7214_224,yes,F,NULL,1995,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,05/01/22,05:56:00 PM,0,oui,NULL
CAMO_2138_224,yes,H,NULL,1991,3,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:56:33 PM,0,oui,NULL
CAMO_9196_224,yes,F,NULL,1987,8,Doctorat_(Bac_+_8),no,France,parfois,An,05/01/22,05:56:39 PM,0,oui,NULL
CAMO_2177_224,yes,H,NULL,1997,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,05/01/22,05:56:42 PM,0,oui,NULL
CAMO_7689_224,yes,F,NULL,1972,6,Doctorat_(Bac_+_8),no,France,non,Mens,05/01/22,05:56:59 PM,0,oui,NULL
CAMO_9324_224,no,F,NULL,1971,9,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,05:57:03 PM,0,oui,NULL
CAMO_633_224,yes,H,NULL,1979,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,05/01/22,05:57:08 PM,0,oui,NULL
CAMO_7317_224,yes,F,NULL,1988,5,Doctorat_(Bac_+_8),no,Suede,parfois,An,05/01/22,05:58:19 PM,0,oui,NULL
CAMO_1129_224,no,F,NULL,1966,10,Doctorat_(Bac_+_8),no,France,NULL,NULL,05/01/22,06:00:12 PM,0,oui,NULL
CAMO_8793_224,yes,H,NULL,1994,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,An,05/01/22,06:01:31 PM,0,oui,NULL
CAMO_6120_224,yes,F,NULL,1984,8,Doctorat_(Bac_+_8),no,Norvege,non,Mens,05/01/22,06:01:42 PM,0,oui,NULL
CAMO_8003_224,yes,H,NULL,1969,12,Doctorat_(Bac_+_8),no,France,parfois,Mens,05/01/22,06:01:55 PM,0,oui,Bonne suite!
CAMO_9473_224,yes,F,NULL,1996,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,05/01/22,06:01:58 PM,0,oui,NULL
CAMO_7354_224,yes,H,NULL,1997,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Jamais,05/01/22,06:03:26 PM,0,oui,NULL
